Fold,Num_Features,Accuracy,F1,Precision,Recall,AUC,Num_Subjects
5,3,0.7608695652173914,0.7841446976583805,0.8237425404944586,0.7608695652173914,0.7472527472527473,46
5,10,0.8478260869565217,0.8519104084321476,0.8569794050343249,0.8478260869565217,0.8131868131868132,46
5,20,0.782608695652174,0.7933352402745996,0.8068938503721113,0.782608695652174,0.7912087912087912,46
5,30,0.8043478260869565,0.8095990965556182,0.8156464530892448,0.8043478260869565,0.8424908424908424,46
5,40,0.8043478260869565,0.8095990965556182,0.8156464530892448,0.8043478260869565,0.8021978021978022,46
5,50,0.8260869565217391,0.813768115942029,0.8053022269353127,0.8260869565217391,0.8571428571428571,46
5,60,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8351648351648351,46
5,70,0.8478260869565217,0.8519104084321476,0.8569794050343249,0.8478260869565217,0.7582417582417582,46
5,80,0.782608695652174,0.782608695652174,0.782608695652174,0.782608695652174,0.7509157509157509,46
5,90,0.8260869565217391,0.813768115942029,0.8053022269353127,0.8260869565217391,0.8058608058608059,46
5,100,0.8260869565217391,0.813768115942029,0.8053022269353127,0.8260869565217391,0.8131868131868132,46
5,110,0.8260869565217391,0.813768115942029,0.8053022269353127,0.8260869565217391,0.8095238095238095,46
5,120,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7838827838827839,46
5,130,0.8478260869565217,0.8298931342409602,0.8229813664596273,0.8478260869565217,0.7875457875457876,46
